"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Eritrea","ERI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.467289719626168","0.492610837438424","0.452488687782805","0","0","0","0","0","0","0","0.0673400673400673","0.668896321070234","0.651465798045603","0.622291021671827","0.616564417177914","0.631578947368421","0.741935483870968","6.12589928057554","6.28413284132841","6.97101449275362","6.95795795795796","6.73789173789174","6.54847645429363","6.3494623655914","5.79057591623037","","","",
"Spain","ESP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.100050683569966","-0.310652691574508","-0.839203135041141","-0.417724263721126","-0.0753770396594441","-0.115506613202466","0.212657415209304","0.50892322559637","0.553745594623392","0.898452318640845","2.77723328046759","3.561744818587","4.87689374609616","5.86062461163149","6.80553908577225","8.11912963347082","8.74776513646275","10.1558092041212","12.3595733017166","16.1798248591406","18.3970921343694","19.3730921193682","22.3209827999919","26.097090301823","25.5073632551148","24.5450302764933","24.8413296890865","25.2504297744863","25.3490592161835","27.9378021423056","31.619034601117","35.0405924640555","","","",
"Estonia","EST","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0689496667432774","0.0547825134217158","0.0865051903114187","0.140236064041136","0.144962551340904","0.156231645718313","0.129671106919722","0.281458895273836","0.354365587164091","0.368788819875776","0.872121509064184","1.18988902589396","1.02214930270714","1.6020224931481","5.80510308691195","7.84449244060475","8.91856045916389","11.990724492354","9.00143126177024","10.9655310943275","15.1611154907371","12.7593886104035","13.9249240121581","15.9640892914914","27.886014445174","48.3825271470879","39.638117712382","","","",
"Ethiopia","ETH","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","1.57289776164549","1.21654501216545","4.47132616487455","3.4831013916501","2.69275929549902","2.37238675958188","2.0862544308783","2.01476274165202","1.83083511777302","1.20214265576544","0.396346306592534","0.503746253746254","0.543726235741445","1.04353999053478","2.83541803818302","4.51980709610747","-16.9678942398489","-1.05729316116691","-9.90445859872612","-0.762009063444109","-2.72527018654918","0.996209350269336","0.822832900652188","6.04250920602106","","","",
"European Union","EUU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.538385093167702","0.547457869246047","0.518173258604163","0.523290590672672","0.484648566353717","0.484421574994588","0.620471021555091","0.636424227767915","0.654863359457189","0.648898988098774","0.865725420593723","0.760465588954784","0.692339088269035","0.682742920071347","0.542355041819378","0.577805855744238","0.531248679714832","0.537251696080361","0.540022231791462","0.524687998566354","0.634669872270861","0.638603960959806","0.570133180898291","0.577288689078262","0.586995865553533","0.601616720967632","0.637138388281729","0.598753665618959","0.620788360031039","0.613848592872263","0.0858709903787557","0.0472346161518209","0.0297004939661102","0.222007051426785","0.348178971425739","0.332506631872163","0.248287736429442","0.590912373332461","0.725409568718993","0.808718290920535","2.13698101497927","2.30090017342254","2.80701191866581","3.27366025909652","4.02730521427668","4.66214816675124","5.28500292222051","6.30606029773336","7.16943919218597","8.49951571102299","9.41525577087155","11.497184919708","13.505798870201","15.039761383088","16.345565911689","17.9146177032503","17.9726079560454","19.6295039777362","20.26507025446","22.6337175463388","25.5545922928949","24.9375314460609","","","",
"Fragile and conflict affected situations","FCS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.0368573008170035","0.0335055144492531","0.029869321717486","0.0282412746228613","0.0254366627098525","0.0231387748018742","0.0210796282958877","0.0192542198831911","0.0162412364994722","0.0148638103377801","0.0141068594604126","0.0130488680107001","0.0118568873694507","0.0110960082110461","0.012914334911752","0.0164152399087313","0.0123790144757101","0.0115850523861588","0.0113407615321369","-0.0451228081203095","-0.0494260055394429","-0.0548150294600599","-0.0620367814811345","-0.0750075805533538","-0.061622183986235","-0.0744149930033729","-0.0193364898362575","-0.0596098456474262","-0.0741718556709052","0.071278468078465","0.254619577537478","-0.262632536778301","0.175468200312059","0.0886879097829988","1.00595867532353","0.734163569083035","0.26860666389327","0.535078586867369","0.774157338929608","0.319859959040586","0.207837579272957","0.354092738727434","0.717245361532191","3.53511662354558","0.847070070597267","0.715255025810429","1.29963166249695","1.45585118478126","2.22068348698099","2.94164674568928","1.80000264907697","","","",
"Finland","FIN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.48195008919212","8.62277101369296","8.58033780857514","9.7627662535405","9.86271731346467","10.3380963535566","8.50619116947516","11.433156007864","13.3353285732609","12.1125300545661","12.4593860752258","11.1990441156727","12.0790741111333","11.235087636079","12.3027782631487","13.7196027315746","13.3294173389056","12.4886823804542","13.7780116747598","12.5060289444838","13.9735850459876","15.9599597284391","16.6184260981949","17.9515556366392","18.9061591329633","20.0562253094068","21.2534578297482","24.7370229403314","26.810696952877","28.3501966496722","28.9380079980366","31.0340672748953","","","",
"Fiji","FJI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8951182926648","11.4130434782609","13.9589442815249","12.1267049764099","12.899996292039","12.1543614595211","12.4479351293867","9.70502188689206","10.2160412840024","8.71520602892914","7.68291155098973","8.46775059601796","7.5135217325195","6.72872505108465","8.86782210069165","7.95721085431081","5.67636836689125","7.04117694666511","8.56686612736238","8.85082665840959","9.86987851595928","9.95641327887278","","","",
"France","FRA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.389541557833493","-0.40390381820816","-0.322018471307356","-0.227625627768634","-0.0232769304648885","-0.149309896939754","-0.351774552636654","-0.219307803554094","-0.26130700443596","-0.318749346240526","0.562999811095019","0.63176714647062","0.681628009723412","0.725697642007064","0.764112372899367","0.841204316903939","1.05009141213042","1.45750375591469","1.77284308633929","2.36300601763306","2.71971957905239","3.53953863306829","4.43805190769327","4.72394932656955","5.28569108275249","6.26121727665112","6.76556051172224","7.5867331503963","8.33934861651925","9.86437364000463","11.7800152182694","11.3067384638666","","","",
"Faroe Islands","FRO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.140871525169046","0.129746561716115","0.228899617113368","1.20094790537012","3.21323854279632","4.08363279973865","5.78079235393865","5.84960285056789","4.713560551124","5.44464609800363","4.85194434534427","5.29583637691746","3.7037037037037","7.45299145299145","11.2966601178782","17.7742448330684","16.4461247637051","17.8582111875561","18.125","13.6234136234136","11.9714847590954","14.4171779141104","","","",
"Micronesia, Fed. Sts.","FSM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.156162855549359","0.156162855549359","0.156162855549359","0.162715016271502","0.162715016271502","0.162715016271502","0.162715016271502","0.301764159702878","0.382697437086861","0.87205966724039","1.09054383699239","1.27474002012747","1.09763142692086","1.45551759988118","2.4618637668026","2.75555555555556","4.39106487148103","4.45966514459665","4.29399780598652","4.70658325886208","4.41525778957664","3.52914898369444","","","",
"Gabon","GAB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306748466257669","0.812182741116751","0.80563947633434","0.800800800800801","0.844277673545966","0.790166812993854","0.57660626029654","0.557324840764331","0.521221146686523","0.52710843373494","28.1209125475285","20.9573560767591","21.136302294197","22.7848761408083","-6.78882391163093","-0.502225047679593","-4.94831730769231","5.65513264129181","3.96871569703622","0.060688901038819","0.055440414507772","0.04860088365243","0.049537037037037","-4.60663938153706","-12.1225209343323","-12.0314699792961","-10.6188605108055","-11.1824953445065","-11.3603603603604","-11.4645752555516","-14.8858899897506","-12.945681511471","","","",
"United Kingdom","GBR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.430979211039073","-0.255207123499806","-0.225203477415798","-0.0064994955153481","0.121903781773853","0.143994300100886","0.209764898010369","0.3681565934536","0.525774531779445","0.374301918772681","1.29525365384054","1.42753561042545","1.63720219188836","1.85611178358505","2.35932038169509","3.01639739328641","3.40136225653314","3.68219056570966","4.3980939792683","5.42129985934556","5.90219180229369","8.02194845537338","9.86861803089111","13.5458979276767","17.362079635667","22.797935125061","23.0155435498123","27.5604645718062","31.3778034424785","35.1429075020641","41.1869860564891","37.9391115919288","","","",
"Georgia","GEO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.286907327586207","-0.0952861467493153","-0.76477883422902","-0.402234636871508","-0.306181398035817","-2.82922801706344","1.18841773020447","0.158065290446471","0.0829291375842896","0.0585417153540547","0.0780323982615567","0.024131842260153","-0.0256833419288293","0.00208768267223382","0.0032783723845338","-0.00221545278316256","0.084326939692414","0.770791778683549","0.707770826473494","0.750168690958165","0.869253517340264","0.844760775009885","","","",
"Ghana","GHA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.200747611795653","0.171777579844764","0.185618039323525","0.212512750765046","0.206987911905945","0.198880377136123","0.113879003558719","0.137575236457438","0.201826045170591","0.176378655949989","0.145568997737779","0.140656992789104","0.130686517783292","0.147343931756495","0.231036077705828","0.295069204152249","0.519695044472681","0.464036958066809","0.435192023633678","0.531416634599527","0.508451891141625","0.768976149451347","","","",
"Gibraltar","GIB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",
"Guinea","GIN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.138793540876936","0.149138843452324","0.167206040992449","0.130390492359932","0.0256112810160146","0.0235437498268842","0.0151136636409705","0.0256942137883925","0.0411412114943974","1.04564228577404","1.02741229674945","0.898180378778295","0.744174980255571","","","",
"Gambia, The","GMB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.022202486678508","0.116562466885663","0.296256396444923","0.489548527469112","0.654799745708837","0.708267187690805","0.830505447401322","0.970036645828843","1.20436105476673","1.23230309072782","1.8878313537324","2.01788303528275","2.12715294864672","2.00723922342876","1.61640740418875","1.42922770659997","1.42922770659997","1.42922770659997","1.63007488156487","1.63007488156487","1.60250694249828","","","",
"Guinea-Bissau","GNB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.91938579654511","1.97784810126582","1.97784810126582","7.08661417322835","7.08661417322835","7.08661417322835","7.08661417322835","","","",
"Equatorial Guinea","GNQ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-23.9548872180451","-23.9548872180451","-22.5957446808511","-18.4971098265896","-17.6795580110497","-16.6666666666667","-15.0943396226415","-3.34928229665072","-2.85714285714286","-2.53623188405797","-1.77664974619289","0","0","-27.5021758050479","-26.1739799846035","-24.5929899856938","-23.2985746436609","-23.3064992614476","-22.8340455840456","-25.62792345854","-23.721107266436","","","",
"Greece","GRC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.645658943519127","-0.19544883428731","-0.473122878297827","-0.549536410042713","-0.504627806222922","-0.524643819792068","-0.277210045340287","-0.409138969337563","-0.170519544993417","-0.149097356544165","0.837620489200082","1.55500521376434","1.42305156753589","1.92591199055942","2.09892831867354","2.31572809063645","2.98506308707167","3.1558523371551","3.82520510125649","4.58229540267362","5.3338907760648","6.95329429975099","9.42894404435768","14.0032369820829","15.2566469865673","16.8716119828816","17.176053492046","17.8035501031376","19.5371559460779","24.8796322954798","29.451845557605","29.6536606751425","","","",
"Grenada","GRD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.167266460540321","0.196666502777914","0.243739246797935","0.322533352880809","0.364216933592776","0.536111673073033","0.577833125778331","0.752932091317149","1.15667718191377","1.47065357444351","1.54196374881883","1.62491258381669","1.96742957746479","1.96573875802998","","","",
"Greenland","GRL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62350835322196","3.34154696796683","2.99581446018004","3.10326377742108","1.84369097940462","2.65550869794412","2.19572635684108","2.45928141292487","2.36980747762393","2.19062788822685","2.59108301447347","2.36799639734304","2.60783631938217","3.01857441804478","2.30348141858322","2.33734399005679","2.37003892466077","2.30911220758937","2.38015251788894","2.63786423225943","2.44468564749102","2.5368995746","","","",
"Guatemala","GTM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7349397590361","15.291936978684","13.265306122449","13.4650567142334","13.106960950764","13.2637853949329","13.8480775242263","16.0697887970615","7.49551166965889","6.94578429480996","17.0393518518519","11.875274208712","10.6061388410786","15.1120109814688","25.2410609803667","22.7932662442539","14.1376438892971","15.9025922119447","12.5454232622161","12.6806676246269","20.2135387383335","14.4644451704236","17.3489230769231","20.2154580152672","21.2440497655968","26.9775665724805","28.1345489597558","21.3204475308642","25.6252655431242","30.4952925840093","25.1481702317955","17.6425988116766","","","",
"Guam","GUM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.00449125328422896","0.00895696179855793","0.0142326063318019","0.0331889323644494","0.0858509464044806","0.154793274173156","1.79760629627905","3.8231588592372","3.57076194731811","4.29443620433928","4.46821357715863","4.69573717836819","4.80077087647049","","","",
"Guyana","GUY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13844268111735","4.11780118430016","4.84746612098307","5.15532286212914","5.36958387675707","5.99823710885853","5.91397076788204","5.95505465038725","5.01402146362509","8.05839481432554","9.76909227935019","9.37208626169255","7.23148993369379","8.44530686272598","7.83902180715352","6.7408082067015","7.83812993532867","7.8252957233849","7.92429147122944","7.11173319336483","7.22518578930286","7.10534573018678","","","",
"High income","HIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.181371200140307","0.192676033242309","0.198639804409677","0.211232103742036","0.206964284578617","0.20640417629226","0.234871608735581","0.228520994033226","0.236952994989375","0.236899697497786","0.296403798252745","0.279406873578599","0.27837773432929","0.296911839260444","0.267875469065329","0.292424614880367","0.299209138927735","0.30370022103467","0.293397246756729","0.315572513408573","0.364707631827637","0.389484497794648","0.512562536827314","0.54048086857127","0.576251962048257","0.613572792755286","0.655701227169171","0.659321375119554","0.663773123599665","1.42987539325423","0.967481657671937","0.495956554692552","0.612587295830887","0.643915710856228","0.694060263052372","0.614134908646702","0.606393765651213","0.667673952866085","0.69669863924582","0.800431068362025","1.58377774629715","1.63372168776341","1.82047917393232","1.97127194516718","2.20796464019402","2.45749427866209","2.72874805731444","3.06677271504558","3.4942768411304","4.07965462784808","4.48358402887278","5.31737451893664","6.11295781915484","7.00930350212966","7.73570532728832","8.63543546703787","9.24026583439512","10.3129009348357","10.8061851937516","11.9724874876681","13.6566970812983","14.1021990112388","","","",
"Hong Kong SAR, China","HKG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.201982117849833","0.187251306858079","0.212341714788824","0.272129800780448","0.165815655103437","0.193096147888051","0.213355941046041","0.227818298144594","0.220655703902263","0.196603927986907","0.227673082231312","0.202520986289834","0.376313725490196","0.387134250128333","0.393265495924285","0.42231248307609","0.548106448311157","0.836701654029843","","","",
"Honduras","HND","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0278706800445931","0.49507927829415","0.344475631538658","0.401591895803184","0.494455316373125","0.941688600931363","1.43309352517986","1.72722722722723","2.56336915297092","3.57060255629945","3.07435639292392","2.53751415628539","6.51834737700462","9.41244535870404","8.87247661250615","9.03380825887467","19.8525478059025","28.0333440548944","29.6924710629712","34.4255100994566","34.3990235658624","30.7994662976873","30.7630395683453","","","",
"Heavily indebted poor countries (HIPC)","HPC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.466314031180401","0.411875750815171","0.376972373310356","0.343186601995058","0.352500550782111","0.348276839590167","0.314937561797341","0.320887915738608","0.307058864580062","0.342741935483871","0.322271857051691","0.326479359598179","0.573587961400904","1.29090156012702","1.25148242931153","1.07701867029618","1.02309441187029","1.09332405312917","1.58257203092059","-1.79319505466435","-1.66769763701596","-1.90017159584132","-2.39871813268283","-2.70518332447708","-2.78823049372081","-2.84632887021966","-2.93248989338305","-2.92068853025273","-3.22410147991543","-0.919249848414934","1.60943636648067","0.396460734284745","0.353753385783536","0.859822749103689","1.39417202848193","1.47456388999817","1.50742836709156","1.5566408041549","2.19114360908184","1.85447469216277","1.98903248446351","2.84012275689386","3.46628332473994","2.0424921348992","3.50692905440844","3.05835331026201","4.32234998330909","4.56184297513488","5.1657172038763","4.70531011997906","3.87179338902983","","","",
"Croatia","HRV","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25402907697509","4.02091807088902","0.0674005841383959","0.19866164784609","0.0683916562179414","0.0970245795601552","0.0805513290969301","-0.0975800156128025","0.00872448089338684","0.0539332768318052","0.0106373548444287","-0.00390350534780233","0.00313185092389602","0.000754603078780561","0.0407433881343817","0.178544294180216","0.229937916762474","0.335982374695098","0.466216740361493","0.552136752136752","1.15836800429473","2.25032972830388","3.95025569502557","4.6525049814973","6.85598347351335","9.81233008857318","11.7807332293292","15.0963865476091","15.2688724231531","19.7594043887147","21.5808741128129","22.3596318211703","","","",
"Haiti","HTI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84757118927973","3.63247863247863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0665701881331404","0.0972644376899696","0.158038147138965","0.209280303030303","0.243713733075435","0.288461538461538","0.313075506445672","0.383742911153119","0.432251908396947","2.87875939849624","5.99221789883268","6.95736434108527","","","",
"Hungary","HUN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0597833731889155","0.0800987885058238","0.145179106832886","0.118487012000608","0.134268238102342","0.164618731259921","0.142490738102023","0.149730203124559","0.161333691852649","0.171812222457179","0.18470631695604","0.194974598379789","0.118925795834831","0.48323326987846","2.16634033463866","4.66565052019241","3.64513790122424","4.18741241241241","5.35497813866334","7.42695221120642","7.57812207326537","6.90235708931397","7.02422405081565","8.49759028190401","9.69295650103731","9.86505270092227","9.40069588113598","9.90429895184566","11.0518601677737","13.0384065789857","15.1302605210421","18.5575858250277","","","",
"IBRD only","IBD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.158893354519114","0.156023942583189","0.161853869078204","0.188153650669534","0.250882529251127","0.258519871150413","0.302423165614486","0.377838139016576","0.36213886262759","0.386464878897838","0.308050383351588","0.257469070808107","0.269404255383194","0.291848123064695","0.326152094250026","0.354827172254073","0.378552411209521","0.393640505425486","0.379975020160712","0.46609656366508","0.540604930681528","0.632038287213649","0.716913525907794","0.811228588352713","0.753694544401911","0.752065291955182","0.789432969541774","0.795497473071622","0.777364991623905","0.765891613960049","0.313365964171553","0.365289928850078","0.418414891683418","0.371251950103391","0.372919309587344","0.490352005852347","0.498204990303825","0.490370355053794","0.525798129104323","0.618361638908034","0.862539823345669","0.865265431617008","0.934073432061477","0.695582066328562","0.774178777865139","0.80254648059127","0.808717987947343","1.02503271911498","1.42985592528294","1.71919894649525","1.98067565400541","2.20845329068492","2.9342521991126","3.08820306211673","3.82506254391727","4.42131353242307","5.32829086277495","6.19327731289731","7.16835909983145","8.15487032982348","9.47690685826736","10.8791487799994","","","",
"IDA & IBRD total","IBT","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.158893354519114","0.156023942583189","0.161853869078204","0.188153650669534","0.250882529251127","0.258519871150413","0.302423165614486","0.377838139016576","0.36213886262759","0.386464878897838","0.308050383351588","0.269860986392749","0.278992998046763","0.298500040567739","0.330077243486078","0.356015795617666","0.377625702944095","0.390867103266053","0.378094760988214","0.457800297228551","0.529198520794496","0.615102972176982","0.694948104258606","0.789744307835201","0.747818960346353","0.745332131142791","0.796275732556526","0.797826765522427","0.776712045169957","0.77227381512335","0.288163946122622","0.336445034010563","0.384421019283431","0.334701538173144","0.331363811064808","0.443801179481684","0.450994599167235","0.442176080639012","0.473611919614357","0.531350007507757","0.96412825518961","0.907236386062562","0.876128423422105","0.682092320017351","0.85321612344876","0.862632043716488","0.934509037765518","1.09620924617709","1.52150785711596","1.76611760878062","1.9367982754949","2.21396775915276","2.89060874246987","3.07856586702558","3.79845490038009","4.37907490675781","5.23852816752635","6.09828402787873","7.03586969271296","8.0455107383185","9.25034243936452","10.5598186342795","","","",
"IDA total","IDA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.509911402893747","0.456227223412246","0.420657848056358","0.398905858217461","0.376989086061818","0.361323057408084","0.342130116359878","0.342922461421223","0.309202227486694","0.315111864711973","0.30274015038441","0.294314732817407","0.382222792278587","0.631441069619158","0.616201142445914","0.927616529203131","0.842971772318469","0.764516389544431","0.891603780808399","-0.165254450654838","-0.184368593639956","-0.227175919352549","-0.334675567800502","-0.422565422565423","-0.400842056694639","-0.420339092341607","-0.456274362494247","-0.494983277591973","-1.06574520323725","2.72902665005732","1.62759456413528","-0.116796070430154","0.439130965727544","2.27638100357379","1.96632184864767","3.32403039410736","2.52528706211045","3.41940541297577","2.7369042561624","1.01126597543594","2.33432072759584","1.90991263196535","2.86080360062158","3.19582429749693","3.44035279951397","3.31213258706316","4.0232850158557","4.11153349616208","5.62345345264183","4.40679137449016","3.73560001529804","","","",
"IDA blend","IDB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.64993564993565","0.615858352578907","0.565889441970134","0.560644741452671","0.504325898873962","0.488849385908209","0.481398752214434","0.472109238814643","0.419450054373155","0.442044772820561","0.429753039178171","0.416119141480508","0.402874005645368","0.3970380474497","0.376803192793918","1.11816817742698","0.999796714161631","0.836991417152591","0.80451022721978","0.297218260197455","0.236069908168806","0.214399756709496","0.21981041351834","0.133840781809617","0.218017484713509","0.218999066561356","0.20001944633506","0.190408105748675","-0.713471094577348","4.40637747346887","1.72626711481917","-0.985362603360439","-0.151837373183796","3.30292588653641","2.5269307487911","5.37179794874512","3.84765492258502","6.27013052331628","4.83781916849711","1.109185134719","3.83595856216371","2.4347323255977","3.11981793675631","4.02012311874184","3.67583319903085","4.28713515966487","5.50367976435214","5.86164692901836","6.18976752660762","6.38583775179491","6.07843895598039","","","",
"Indonesia","IDN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44384240977133","2.8093197643278","2.61123021704045","2.40969162995595","3.77545854589353","3.74205973780241","3.48030240387455","3.49739370469133","3.35990158640662","3.18105103881744","10.2692526118403","10.4220376478954","10.2474657401333","9.50097367535893","9.41841498631026","9.37447168879235","8.70236413370206","9.16853205394264","9.94526740152418","9.86205620829985","10.1557951164914","9.87196388557222","9.19588561715743","8.64559762984909","8.49145587951342","8.52181345733042","8.48375685705066","9.68204339587853","9.35892926993435","8.93644819322782","9.63049772980382","10.0660012116853","","","",
"IDA only","IDX","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.372521783053416","0.314795383001049","0.284634637090838","0.263675553509396","0.259885650313862","0.245610176326112","0.222200112758266","0.225143197695593","0.201090765058956","0.200160128102482","0.186259954109866","0.181905459690255","0.361584818566483","0.872792937399679","0.859780857966017","0.728878598838082","0.662265758091993","0.676708142327003","0.997102758023855","-0.789637885405684","-0.741845954800609","-0.846066960765509","-1.09567804244443","-1.17150937509435","-1.22339710990424","-1.23825358478087","-1.31341442397526","-1.3534456038847","-1.47237437018579","1.02310820603766","1.52731864952825","0.800413841587818","1.05610876001729","1.22355395897563","1.41239817741198","1.36405346645433","1.33578196716995","0.958181209305573","0.972238698588138","0.932344930071934","1.15979668534973","1.49541353380222","2.64903724654124","2.50849122081852","3.23982716052603","2.4922144423327","2.89197270728303","2.83167755601301","5.21487054111692","2.97185699559183","2.01206686912836","","","",
"Isle of Man","IMN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
